query_id,answer
jjmjwsE6jUA88Y91,47132e7fd639a321 c81c9612eb16f729 692c6216c55298ae 75b5de3805fa68d1 6b1c0c4853abf379 7ff709136c5288c8 0fa9fb3acbfdf5fd 042c7d53e74b0c03 fbd57b1b026ac1d7 e4b7aa1fee943d60 b451dceb7db6fd25 fedc290d697b49de f5834ad2ab6db3bf fc82879fff3dfaa4 086c8f54194e0c5a 67f7577034270094 a5849b77ca5d9378 ad0ece56735c399e 8c28a2f99ff6d2a4 d02340867e6ba5d5 b737ec84717a0ed3 e1d44044087f9832 d3853e70ddc9a0ac 58d67419dc87725e 31aeb276eeed2ab0 5554aeb6cf74b7f5 b35487b66327c18e fbc7cef0eb55c514 eed32e6160679912 d94e686602e4e1d8 8253c7b4769836b3 68e32fcde974385f cb790dc0f10cfe08 71e99cdacb82fa39 b0ef72db48cf6e20 19ea42050aae04b6 d3ced6b1dd813b6b a95d003ee53e9fe3 2d4af88ea814d9ae b44d1172fa1911c0 f8073a1c4d74187b 95f4ab0b7c64c711 6abbe3a5452cff0d 39cdf681f4f1f176 b4e572e139e1f5d6 d7d54377f0ff64ae 004c0db789030261 752a6dff1a1a2b0c e65b5e8359c35e02 bd0026ed9fbdca91
7cir2rgaba9yWm1o,304a23d160581d7f 65d25eff099ae268 611c0dcab1c3800c 9e589c87c0049ad8 0ad774c4867d0af7 0b4dce32cb7f7ef1 094d70170ad18728 1dc9d2c87fc9cee4 10b2934c81e266ec cf7708eb8fb833c4 9b8260bb3775c4ff faf23e13a5c8a1aa 84b69d2e8b19d485 068331e6ffd7f6a5 3c67380e6edceb6f 57b6538dc0beece3 6a4df692dfaa6f2f 9a7705cadfcbb365 0ec3ab9551e4bc08 ce933e0de5e14815 40122a441fb5c1ab 2673ff83fc1f41c6 8f6329f445cef9a8 0117fc4ea372d6be f9f37dd99ad20e8a 16dfa08771c30caf 75350f70bb98654d f0a6e54ae78a96a3 d36ed48599374322 31d132aeffdd7405 300accc28504d95b 8c2365ccc6240c4e b201809cf8ad2d1d f5441974f2b06f5e 557c21ac0ed916b0 a7f36f3bd5b78f2d 80a12a4eb5f06329 54af339b621bfd0a 18535c36ae6886c6 e7f28d03d5a0c146 4b0d6bf5607e8009 5173380793e16d4d c09d25c1a592a1ee 46ff04acf8c8e0cd f1df4d87534e02e4 82ea377bf28e70e8 4f70f81a11a4ddb5 f929e66d3d795a2f 78c4081b400df1dd 5090fd97d9a153c4
IEAnTDKrsfhh0d8S,5111a557d3e7d44c 19fc8760c614c412 d5ca003eb2d847a5 ad880f31bf14aa7b 07938f48e74e0d40 7ba3f797264e31bc 6f618814233e44ed 1b6ae447c1fbcc84 8546e0014c433061 7e419b9dccee6d21 3adce9f448d5c7f3 a6271afce8473657 315208dc6d8e9b68 f5bf8577f317e2fb 22e102208620fe45 6b62bf7f0b96f0c8 0ecc51015f867076 4016c1d58541958e f5e4b20b012ea0af 11fe16f601d0d5af ea3cba3f1ba60364 8f19a118c46f4f77 58c956f3bef4c2f9 eb1867efc02414b3 8b893607a20bf90f 0fc5c5d267f74ab7 c51c2335c2924bf2 61921ab7d26a63fe 049d22dea62e3fea 9d922395ac45bfce 8e85edb726f453f2 83bcad7a3a02ed5a 8cc9d66488f31a92 903d322f02f1097f 18aa963223d6ea86 481398863704e042 da6ac1f48f382d95 eee96080884a0f8c 219108681f65db74 3e9c3dabc9d6bd3a 1cb933bbf643347a 1bbf7c1894715f1e 1cbfc3a57bee7c17 ab6d66555e88f94c dd5210a2a91cc79c 164465c0b77eb127 b3fb110ae608ae74 5a68fe7ae40fec9f 005858634df33dea a12df9c50b0d0077
GEYQSF404haa3KGc,17e156e56facf251 3857295575699188 11005d0811022fce 9450376849787369 e96026238db60270 b66bbd508ff7f9a5 637ee0278a4dfcac dec49ae18b46dd5a c1de63b57e536a2e a0c2874fd912a4d2 e127d2583df9ad68 b61728afa25b6f7f a865f89be55dcfe0 b62a277d24127ffa 78227396ecd09ee8 d3d4597c38d77d45 c9fffb37724dfe5b 0bec36bbe7611a57 009743fc07898f33 92ad6843e4a014ad 258c329cda38e7c2 f376f6e13f4babd7 c0ccebd300814c4b 6652b075990f4a95 e3f9609888e8b3bb c55ff60117fbf323 9f1d3c93464af2cb f5829b3c41790205 9c81f7c982b52fdf 526cb3ac5313e5d9 ae6e4d1bec4b8405 3b344105f2649a46 da53f9c7fde55cef 073ac3a7e2d28b74 fc45d1627da1939e 7830196691987578 6494b66668433a28 4da06faaf3cf1ebf da7e560f27d41757 ef78d0f4f2c8b9b6 4a3005f2ae605416 ad6183b2c56ff307 0dd3195c263847b2 1bee7170eb4858b2 4da7880ba61463f4 e7207e48ef601973 8f957f5970c46eee 601a5ab9597d1baa fc58d2dd7a43569a ed5943f320302ac5
TSC2tDeG8XOgiYFi,da0de4707f98029c d3576daea92a03cd e7627a006af721e1 fbc64768019d14f6 dd57122c410af63a ee86fc9fb85e03be d01837a945475daf d5f8b17b30c4242f a34f53340352a855 e5a7215183ad2cb9 1c94be9896d831cf 3ab79795dd3a3ce3 f1444f5247a1e58f a9dec4625904305b 44ba1068f79697c4 3bfaa0b654f813ce 33858abf9840dc33 4da9e3240b1594d0 eb5d3cff8e67c540 f6d39c6421be4624 d73b82d0d2653f8a c8fca9509763423f 81e732b374dadd27 0f5f5f5d2f410b9b 2ff9d5a1c8c589ed eabac910aec3d7ae 17060bca7e210f7e 35470e86828a0f54 2b48cbd65aef54d1 74762bfd3b10fc71 b75b109d5203b611 6a25cef64afd112a 324c87e4cab6cc2f f255d6d420f55186 9efb5728e440b236 2a817e8f96a290d0 d67df11f334f7ea6 46af241328b13015 1c74fac9fa7726c8 ad05b9e258e4a7b3 7bd5aefdb7ca04fc e9ea55962c40909b 592d3201ac906327 df283c658a6be5f8 4be37e67266b50ab f8a853dcc05d2c32 a7b27431cbb1b227 6f6a4009edb50507 60aa6566b6aa722d 85d07e377b86919c
HjYHRZaj5RAnDX8o,8d7a0c44e291faae f977d5b93b9131d4 1aa00bd6d3881f84 08ea564b4be647e3 a26c41e4f59e1cbe 7bd079dbf3d39670 9fb69d63302a9fcf 93a5bd841752de9c b82209dea58f0ff4 0baf41c195529c63 8f3d21fa4d2bbc82 cbd65f178fd220ac 461843821eb80e75 1f33a8581479b0e4 309cee313daf1389 ccc700bca139f080 2bf8014ff4fdef92 608a7948348ff245 6403ecdbd209fbdb 07e8fa7075186091 6d710c5fd938bf4a 3ecf41c5e6ded0a0 ddacf0f6c8c3084c e3f8b230903752aa fdb7e1ec81d9b15c 85317ce64c6922a3 1e55c1ec7838c25b b9765fd60e1d25e4 00f6bef29193c171 ae793c7858e1974b d97950045783755b f8db0fb41e0f0a20 aa37b4f74aa166ac 13ddf012b785d097 62ebfa192dc50ed1 3d2e003c79338aef d74a8aa15783c40c a46416f66dc823b2 0998c5e8e5a09543 cbad6a8f170a9155 46a9a9a17bd0c637 a6526a46cfcdd632 dc84f95dafaaedac 6615f1b4c5692119 e3b74cafbf6cfc6c 2c17f79dfb972b38 84a0651ce81e2670 3964062c5c04ab6f 800706dadfa1c949 931ddc5ae33272e8
SGfbde3wf7YTasX3,5a9bb563a901c4ec 9f69ed262f0a1c59 84e8e27d04697c22 5c47fe2e64c66472 4dfe9353279cecd1 ac20fd7694e7d98e 4b02148c7c5967c8 feab63da4554e3b3 45e53930f724f7a4 08292a0bbe281305 e475eb759f35b994 974c0decc7df0224 b990b5fe48ad7244 8bff28609444cf89 1f9cdba4f3ec336b 12b100804b933ed7 0fbef1088fce3ad0 3fd561d52a9516d1 a067d4ec4f925117 97b319b7df92dc4d d6c3994b004a1d4f 6fdc70bae4d453d2 845b2fad8998b58f 1a9683e8b617fcba 5a12c69042e254db e1a7035d23b8bf1f aa36407ac0d6752b b77f2b9e08ece374 f9cc652c34685f12 e83b4a03de12548e 01d51f6a90bf78a1 4659822cdbe78fbd 70d88025b52dd80e b87497fdf351b42b 79a89ab34afcb05e 82db406296893ea6 f141f6e8f220e917 2effb2e8fa1eb958 7371e8390457dd94 6d08ba0de84fb891 5357f1c22ff69c56 338ec93eef80caa6 14863a0ea390532d c740deeec5c6e2b2 863e540c867ebdbd ce6223ec03da1d47 3b118fc3e38c9f33 355f0d5e543ce78c 967bf157f8702885 6d13f07f5f55c912
Li9KtqJG7gA9wUKW,0e35c5eb16f6b45c d533e5dc348ad534 afa05f1dda3c4bc8 687fa7d7e669c0fb 7a3bbcb7600834e0 f9fbb6745f018ab1 c263f394e087c16b eab42505bd73265c f5da45450431869d 330aa8b52383e872 304a27fd0cb0d5b3 208d8becc9d78ceb bd2eadcfe792fa97 43407e5345ad5f8a 303578ce4163a788 034639d8b1d7360b cd96d43fbc82cc98 5e61003aeae37e3b df24677d68328450 effbdac27ee522cf 65547c68723e4117 a09f4c3c2e025694 f59fd2b4688e9100 0970d3cd2366d4be 9f42775d9a06fe80 156a5df11c7495f2 c2054a23857db9df 92b9a4b73354d3a7 713692e987660dc0 0c210b08612d5581 8946b1f1658f82c1 70f0b1701d3a360e f1ba1149f37ce6fa 1a3b69f5ef8b26a3 73d7f8a36d420aab 482dff154a46524f 83781ccae1509925 86aabf84f72e763a d1e3253fd8fa5dfa 8130c0db6a1bdf61 75e3fd866ed4b00d 55c5552999dffdb0 5ce007d64d2615a7 cb9c4411ff06d77b b1a101a4978246fb fdbd139f306de1d9 ff5510295f1e2a57 84f54f2605b3a6ea 6fbf245a59c2ff9d b84c086433870ce9
6OnYmGqbkQpTasyP,f79994367dc40520 906779905ed3bcb2 00aac356acd7a1d4 09080586da45c1b1 a12968c62180be1f 21acf04748c8a320 ea8fed6f2e7dbb61 2525aed6aaea2ed5 434784f04bf5b78f ca6b6a63d43b06fb 7f2df319bd26b21a 5916f880672fb4bb 9ef9ac226cf670d2 e8a55311a27e493e 244d0caa4f6e1495 ae217c644f8c4b3d 1edfb318523264a2 92f81301be451cdf cf2b2a46182307ae 9c30a678ec3dd2c4 b0a123d4e7c86676 903e59daf773191d 5f3eacca9cf377a6 39f7fcfe5c5d793e df26224dacc82781 f52380b073e16d2f 722df45a79427194 cffbbc954fc11fad 7375761d0b94b1b6 b3f6eeda1cc8694b 3680157132d1a8fb ca3440e162fc7e08 cd8bb9a186649016 4abae26a770fe64d 6908aca73786d737 acddbf3bc02dd743 9b80ea41ce368537 7dd247005beebe10 f9ca1d989c2e82c4 a521b7f8f75212b5 a84f0bb3cb815c88 93556bd620a9fb78 dad747aa1bf06d3e b5663a1329e54304 feeeeed156390c0e bf3191b6db17c10d c131c6edc345d208 80201e7658d85577 2860f6b5a20d7c33 bc95ca7841cf1a5b
me7IrnK5Kp42iT5Z,8ca6c4ac95ab9424 bdb72d3267d27baa a599bb9a2fd14152 f692b4f6577c3e63 d20d75cfa7be4081 13ed1c33bc718e9a 7b5bb0ae55b47c6e 8cfa09e9c036fa4e ae1098f2ac798b96 657239fa72e79556 574e3771aa38c4ce 1e097db5efe8f823 87ced81592b14b2e 7310686979f0c966 597b637612669c7d 642b51da7b9f1462 2d1695f2fd0feee9 e756813fad17aa2b 62979f0ace19224c 5c2a5c17770ae7b4 3cad8b649d42e194 49fee09136b6cbce 9f7b5bbbb3c04600 0638a9a5e018e9b5 c2038c7d64228690 a54ccfc648226b55 1eabe4290b76ca41 503b3add101241b3 5e4ca8b6277346e4 e7b17a73f95f5da8 4d0f7cd304850e39 27ec6ee710eaf02d 5b94998f8c21ba71 49633e51d49ea038 eeaefec04c6647fd a068d578d1f68cdb 1d4a2abf2ceda9da a5ecfb5d42fb3679 3b6a980599020c79 f2a6a23f035cc48d 76210f08f1cc1e15 132fe712fb316349 35bf70afc1e00716 6058f0c282ab38d1 4e58a032ead119b6 f69ca81196ce1c48 5499edb34dd499b5 6e2a1627c19ce150 39942ac49b3da2a9 bf154c044e92b742
2aTzHitmmW2BVt5W,4f2b51c40410dfc9 49763ded7e2493e4 9d5a3f2cd9de614c b1b736dbca6224ba 7dc17e63570769d5 cbffd69fd99b8358 ca28987832ea43d8 1ea771f5364372d2 0a0411194111814f 13b61d525c70a460 4d8afd58c8d2bcf2 49679ef958e9d100 1fb18fb26f47dfc1 3036e0d11bd646d3 fe637722ad2e6681 762dd745668b519a 02dc24b46d3f1f09 0f822c20eb029159 469b5ef663763863 1a0b2a7bc82755db 0ae69b254e835da7 915c4c6c6750cdb6 97c7a808710b307b 103150eba7a962c8 c6b14675ac78c72b a60b5736afe444ff 840368d8f55e2b68 40ea4df3cf10616f 43b1d4f5ee04a462 21b72afce207c1b2 d7fdcf8b71cc034a cd947d2e39dfb2a8 34bf09c2af426848 b005fad81db849fc c65a9537d2329b47 9e91ecd877f3c80e db415742e8cf675c 12be21054cc7f341 ac7dfd75fd0c99ec 310d013f0acd8b99 b998f0635d9d1757 4d55fca888e8c945 38bd0e054b05f648 070efe61634e3e97 892337d6dc4136d0 30394a90a49fc2a1 8c991676b9f68690 12e2080b55109c96 bffb0232e4a9080f 4e68d772c5078545
SYh8q0d2mqjjOYFT,202694921fbf9c7d 3ff6ebe010764757 716d238e8701fed7 d9e3a51529e8ecb3 28665da8d81978fc d4d6c5976469a8df a70d388392e40172 ae3256e86f956fa9 63812eec2694dfd3 9984524fcc87d77a a893138955e817c6 ba8c39cec2ea3146 5afc2914b665beed c7bb411c23dbf929 e683cdf824ffc4ef 73b608034b61728c bbd58728dffee452 5060552cad974f02 6e428c74c6d58fa3 6858fb445c4bd724 3178e45e06f33267 2e00db35c921f8ea 31278ecbf6c46906 03884c5e05614051 e457b0bb8db946aa 26667f1b86d9110a fae1e0cfe9e23a4d 8969ce36fb4c0dec 425fddb8821264fb 11abdaff1a325521 c7bf7efd7a02aa91 d4a5b3fef931ae5f d7ef744c7263e2e7 65dc0504a5d72015 f9ebc928ccf11977 47caa8101543537a 2bfa19cbbf2c1c9b 4bc37ac56882a042 cf5f3c0b73b41be9 698b1d97c072dc6d 61eda64d2bca420d ea8251f0134b49ff 1a1e02facffb1780 7d29d11e872dc571 2c6c564183d61089 a28109ff06f5905d 29ad6bd3127eb959 ce252a10123fd3e7 9cddda1d0e3e3d74 cb127657960ffad4
mpdVlByofBwddntq,940087efb9e12aad 02fedefe43704e74 1966f9af7f0cecae 174f3a13c98ccd22 40095372842621ec 83d7ca20302a1009 3c258d4b35a0a420 1d51b9e6d829f50c 1e4206dbf8756169 0cc430093180939b 6780c21644a96356 da86b8839942b33d b53afa49f60ce8ef 96bb84e2c5a76a25 13d89eedad381edb 30cbb43fb5826e01 895a47de06d665bf a21ceceaef1169bc 4f9f3f36312ea595 7fad93cc67c2c784 4445c9bafe1db3d2 b99ae32011cb5bab 5aa42c8ab044b8bc 77e8640a2127a1de 61604bb285cc09bd 17749387a49ef9cf 7e7c644462007739 cdb18a4de2a88fe8 5ddd98ebd2f8d638 27eb19688ad75799 f903f4d2d1785e06 6b07e492c1165d3a 590a35b994f643a0 4a3f5ea3a632d450 87a27814d95eafdc c43f10f6ef6a7e91 68796a7bd05aec50 04d4d6f40c9dcd4f 4956eefe35c66e2a 90e48df7d32b217b e88140589b16dc0f 009f354db4a2cd48 760b6f68f11925b8 d15a7fd03c261ee5 2d5ec05f9f33d365 f58830acbb03fd12 a6835915842b91bd 092d4c9b2ac37997 919b5121874da125 2b30044c2c6e8221
To0hxgL3Ox1765d1,506a7cea2791cad9 24c69e85798314bc 46fe9481ed273e35 331d15898715b019 839dceccd7c29044 43b5b5f84983125f 5f8dec7b7025a524 d3f45a912057cd0f edc3b45ede5e53cb a8f32e2bf5400d0c 9c7df1a19062ee0b 68b11d78079ca9d0 d85cd716a568f4bd e33360abb205e11f 25920054486cf3ca ac002233767d2692 ffbb5aac566e404b 57acd5eb4a92b14b 483a8036d116d064 2bbeea4761b81572 e698d98ec6295e91 e3e71de5323c45b6 49098fcd5798d417 607b75a1a3441319 812a1f7dc603aea7 0bbfa8cc2e2a31b4 4916d8107f5558d5 54d66c4b37e52594 22d8e14901d05766 0b82b3a138a3a0d1 5b3127fec87fb5b5 62556447e42a0f8d cfd3916c2c51d232 36b1e4b1f1dfcd42 10eab63c758b2991 deccb366b7dafa69 f3e0c5867509d521 5091e3523ae063fb 417c09fc666dbe09 857ad7e4e82f29e4 69d4908fc5c9d9ea 4efa48ffbc599ae6 a3c26630b0218ffa cf694d05a493ba91 c404a70d67a59b0e 19bc507d1a84060a dc3fc8c171700142 a926ca577c95014a 849667dc9a4bb129 a5078110eee03156
sUJwf3mArGLRaQsI,3de7863dda9d634a e66cfd7bbe9a2f47 bc9e849dee0c6c66 f836a9ca74f98df0 668c191238425119 c00c284c1e3c80d2 88f2777e5609fbe2 a0e834623b3605b8 1e8f0bdf89658c46 ea1dd5f993e1599b 956a8868d763b78a 5a7e530f335c8815 4937a015acb90ac0 4c400ed69f1d779e 876c1f725a3328bd 6ab4ee1d037be484 90137bf6f2e9268a c92efd4f602685e0 9464b98eb570523b 4a4d42aa6727ddb3 c09d25c1a592a1ee a7868f12613dc7fe 5b50efa02d25a2ba fb424fecc0051c9b 0a54c53b1058abcc 44693b4af5e20d37 c129da19ec8ba5a3 9161cfd10b9607ca 1a52e5a394034d0a 0a066be447e4ab9b e64b3a5fba2ddcb0 f214ec9739dbcd30 48f9bd13450dc54d 48337a8e226c7c15 af654c5bd637b519 6e4e066047885af1 4049aa8c19cbdbfb e89b1a51dcadf64c c1468ac81868c804 d8b891ea6cdd7a78 8a5fb0c4a955fba7 f423b51e23c1d0fd 84016c276f85f248 b56081b98b8c5d3e ff11f69d4067e418 03e7577b8bd02317 9a6d7065972977a4 67f7dd3310d896d7 432f8b1ea2c32226 592a7e3a74adda4c
wv19IXUVLobm9EcY,345d7cec46058349 5910d995a574d6fb f24f41693c790c9d ac76d87e276d50a6 b1932e2383a4ff27 4f2c5bdb4d6abeba 5d7cfb0136c31fde 42acbda13effc006 384cd5a81f895a3d 9cbbcb36f61e9f09 47a5e0f5ab3874a1 64fffe24267020ec e1b5f51f1926c114 804eb56042fe1a46 22def1491812bddd d2c941a768eed8e3 e8d3455d0d63c986 b912f7a3c43ddbbc bfa31cb39853f54b e665d1c5d7d9d36c 8edea6a0cc46bc51 8d091672f980c994 6ed6380d2c4e9b68 de55698ca7be7378 2344718035f14be8 9464b98eb570523b 4a4d42aa6727ddb3 ac73080d6e053864 d439118759991846 461ef767cf9fc66d 36b81404d9393ed0 b2c8b42b1cce0bc0 3df8149dfb6293af 06a335ff0875e4a3 a7868f12613dc7fe 9161cfd10b9607ca 9810b6dc35b4e67a 49b734ea53f7ced2 da274beb28e34353 da3dace1be0304d7 e262f85d7bc74227 ba1724d826a8bcae 3cbcbd9382806491 6e4e066047885af1 cedbb320c6fb596a fb424fecc0051c9b 0a54c53b1058abcc 67f7dd3310d896d7 44693b4af5e20d37 1ff3db99cb844ae3
Fi2wf7eWFxMrMKHc,552052ea00559876 e51597fffeff10fe 1d8d1a16898fa71f b1c6716fd4ac025d 64bee3552ed407d9 2bff4597aefdddc2 ad9a89a1113b2fc0 a57b1ad8b2169be2 e7d81e634876ffba 21ee199e848f0fdd 4cd208dd9559e1cd 1b7445be93bc8496 0adc8c579fc9edde 968c8e231c3b6dee b5b2e486928c1246 31f4d92c16524d11 6ed21454aa4f47e7 82aebc664f85133b 5a9a53d90756234a 8a53eee6a7db5e7c fb5a03b917a75447 eaf446da7f5cd6ff a63e8736f271c7ac 88205d63d34d497d f07203637d63712d 68377e440709642b 98c9b82cc73df9d5 f4c3496ad44bb2f2 38103eceff6f869e 238a5e8cacea177a 47763bf2f399d52c 7cf835b32d048c7b 5f84320c42aed77d 0e8b04e829b75142 f870c60c9c633a3b 1a208e4be7c7f59e 7fa2b4574710a081 d1fa55e153fa3d7b 26f1f456a3f87549 0f822c20eb029159 ad91c561a22256d6 659d2e71650fc191 e6fc85efe181b0e0 227cfaec5325d8e7 45cbc59f217af827 6a7ba10c7b041390 f07597ca18754a94 578cef94fe2d2f20 8edaf09c1fe8a0b6 dcbae42b0bb5f056
qGubPW5JlfSTkXqJ,e85d67def2e70af2 e264bf574ebb62b9 6fa55b05711c7992 4a0f9abc7651d11c 9a4b4cee95239c6b eeca20c49b0fc14c 9ae608017b438fa5 45a7f635f6c6230f 2a64dbe6db31ccb7 40a68f201f8bdaab 1e31dd3e84afdf95 05cc1f21b503caac c598b8ec8e61f6b7 2cf380f5fb06d136 302ff3f2e1dbda62 285c208bc308ff0b 8f2f4e0a788d80cc 70644d91ae220064 c882e16c800a57f3 0fea836791d056eb ae2f29da072d7cdb 719c3358eeb47a58 7a9b1e244a391ee1 460e59dfb125fccb f62eb75025215af3 550a3d5844cc713a 8b70f0036ccd3f68 e20ddfc9c3a711e9 c35b33cea837ac88 187dd903de84c75d 113151155ddbb895 e65db8910739652d 4adbd4a2584bb726 1687566058292649 cb65e29ae4f08029 998ede500b30a8ce 9f0ce40e3ff32425 4bc1a5ca5e3f5680 bfec8fc46b524f6f 37cbb11b62905ace fafa6117952c3fbe 64296240b357b0c7 5492d7eff42ec3e8 ca4772ac4f2290cf f7c7845ecd502269 e81959b6dae83ff9 ee68633d59f90d48 10286d9dc0f5865f aaf610297bd900a6 323e8a7cdc7bbb30
2Vcxsswu3UtylapY,a05ad74459b94751 15ef480fefada079 c96fdc5a6582a986 78b9260f6fbcf6bd 4a517d538da5d6c0 17feae413a5917c9 7c0c5fe7a1ddbb71 43b836597ee749ba 8db7aefd7f998f5b 0115fcf5ce1b6ef2 c990d6ca1e653727 11ee186b68bffa75 db3fd0ee0a7c6e44 b368bf9b35dfaba8 95a8e84e4b60e9db a61a0773940ed2a1 07486a3b7e5c2297 35f15e2929755c9b 5ec19e40d69be220 79f4be4d648380f3 e7b50101dbf5a500 fd733740220f7658 eff8d78a8d81fb0c 4dd48f5241e41a20 9bcb839abf364980 b5ce20e5ab6b43d8 71447548dade81f7 203161e6c50b83fa 7c7e5a54dd6d334e d6b74ed642b15409 a6a204fa2549fc80 9417fb5a75519070 a0763fc955fbbcf7 61817b03b91abc33 f6b0d557a20f087a 742fafb85329c32d beea6ee1142a47b5 d165c1d2890c56ad 045d2dd9a8468578 01aa8432b1544af7 2585cacb6f89c4be 0672e65ada964c16 4c3b5ea376b6a1dd b78a87f86c0cea78 7fda34a675feef98 f8090e0da459c3ad e1c1450ea4d33ef9 49bbdb73cc89f148 4612312215cda9b6 5f72d7ef96b6c143
pLoayge34uhfykH7,30919dce4919c41b 3f9c183e07c4a33e fa3f53e8a08134e3 8c4f931517dc2604 629e302b05aa98d1 a60e05f54109c1c6 fc0cbad4844061a4 25107d8b1999f0b1 48a99be4889c7f6d 5d1383cf9fd5aaef 194e7dd62dcfe966 ba8a19f19d272a21 c075becd9ca0a730 d0f7fe86b4ee4bdb 49af2d31fa2f2adf ad306b2d547ff27d 63f3a727b301c5f1 3bfeb4e3c612d28e 18e67f756f582fea d2810e74009c5bfa b683c10c4b47ef1b de70d3b0b2d63804 761bb3e4bda7cb3d 1d1fa6f55d9cf8f4 59725cf0a9a050ea 9b6c94f19694d433 62d495c72cbb5995 fb67b8ac22da7820 22cc024ae5e828ae d3b5edcb0439615b 8fd0fa534e2fe08d 69dd294f9c713ae1 822131e1e41199ab c51df6bed6b6a1c6 7c7fc1e84f158317 8247ced682ceccf4 d1a83073d831ff69 d9c1c4406c9c9b66 cd4d427029ce0263 7f1f6fc2df258612 b68ca00c87d722ab 736bc5fa9e4b57b4 366da5006bd84293 271df7f65512777d 2472c6e84d716236 9cbf8f947ece4222 8799479916163caa ef5c00944391b851 3ea738009590b99b bdfc5e321e952b78
4JwefDcGAcFoWojp,67ecb9a52be2f10c d8bfb56ea1bfe7a9 5a0f4d9b5bb62969 ce524f438c1d1c41 69d09cc4efffc9fa ce00876fcc3c166d 0752c6f24987653f cb1c669d33dec571 2f3536991e6a631d fdf2ad76fe974eed 20c9d5e2a72bfb83 5f1bcf4c5aeefc6b 2dd385747e728e20 a7d977f153a7743d 9d01b442a77fed7e 635027d18aca35b3 55fb0ec58fe1a0df 5429874503775402 37721be3121c2eb0 cf4355c1dbbbe3a7 c90c1a6f31ce279b 421203d933ffad86 58cc305151b3a734 04b3e4ba578d44fe d18ed2c2f5e7310a 4af954557fd99f8f b14259d739775b62 3c9ad9f5c399da3e 3bb77404e9a0db7e c9a13dc39e028ff7 0a80f651678b0e02 b658f41bfb3364eb 3763384fdf72f35b 0ebcc48a0d314c9b b58795dd3115d22f 0b8bd944223d5211 5e5204e376b81052 6696580fcfdc8511 5ecb3a46d2c9328f dc5fccd092881ec7 25fb9ce1e1379fb2 64ad665bf86e92ba 977c0377861ad69d 84efca060f328f6b 69235b37e726a56c 212170db2bce8cdf c8b599fd6f7ef74f ad06570fad21e5e3 e73b7ec5ecb04373 0aa5c5446748ce57
3uO8aGhDXIGwn5hw,b427f2d84db7ac8a e7b1d51e2dc07574 e35a580bab161ea9 b58a70910aa158d8 b40e1c2aae76441b cf6b5b900fecb10a d03893df8f2fbe35 96bc889cb42338b2 0d91064a1318ad29 6dde8c8aa70a7ce3 7901cf3c3b7117cf 01bc3f6afd67a749 38fd831d1981f278 785968df64a37123 f48863c3befdce15 c5400c864b0705e7 9419a4bf6935ec2d 5c25731ac912ba52 c03acb489138f6d0 765ac217430ae84b 33af7be628ecabd5 d494206a97f5f110 019cfb2fe574713f ac8e13b21a9655f1 34f87ea034ad40ad c009ac7d45e6d221 40747b234e45792c fbbc0d95bed5554b 9b1f609a0da53c7a 56e93c2b10b6feee 8e8b349c270fb80f f1bfd4967836a849 cd8379d310912201 8e3225d3a81b3f1b bb054046c0ee3989 70bc6209a3d59d35 5ddd98ebd2f8d638 be82755d51c2e187 a40e8d3726d7b55b efad2a3e0e3114a7 c4f39c0db4605fcb 6373b2b6cdf1438b 5dc5559b57dd8178 883f2d92eabc773d f39d44135801143f b11e2e6bf17cc955 0aa6a2e20579c09c 0d0328aecd5cf924 f833f4589a4234e3 26c5a61f111788f3
X9wSsm7xdnVdNEEF,a1bf15f187cfa2fe 61cfa6b48bd3474d 2d20a17da0be5772 f6f6c50f98603848 a52b6f3d1a95b43c f02c58792c6cde9e c059d89c4e8896b0 b5fc905101a5f57a 45eec86acc725fce 01e60a53a107705f 26a07fe3a5b8a8d8 a34d2053b45bc538 d397e34e3840e150 63f51f4175386723 1bcfb23fc498338e 9fff431149fb1f16 7bb37466bab5cbf8 75e24999f0a6f27b 30636f725c757fed 4d8ebaf5af8e9148 6293486b833425b8 99be516bc5bdf15e ae588eb08fb384db 66a78973f9944c3b a6d5952df416abd8 cea48a5c7823f7c8 fc683407c8e30b30 e8b220e07c7d0034 ee52fe0e2f1980e0 a9d1450394ae79d9 47358fe192f767ff 1d0eda9f8b87b7af 6d289ee9c82465e4 2dde91728f2423aa 2983fc1c8d25b1e3 e3f85c46c4994cba debe0fc34c09bc7d 5d4dc5e00b6ca1d4 da8bab399fa2f84e 12066e122ecc7c9f 7ceabe71d1a8a20c a44d54c3047fa4ab 4b872eaca6bc9709 95557cec4ad9e75b 10a09b88c0000eb2 0966dbcae5e3418d cd9d1318976b5c2b 580d9727358fc4ff 330f9abaceb17449 e7a8342ed2820d73
